11.115500403869063, 0.003994124104315294
13.089113379814387, 0.005502501564899784
15.339237008201478, 0.007630919995665373
18.14983375187325, 0.010653883277437808
21.63082425988555, 0.01537828611735171
26.533808013852585, 0.023260098969619204
31.47112857895877, 0.03312982534379071
37.14816531182415, 0.04625345157165574
41.49101612932829, 0.058422181443922534
47.24126334019191, 0.07731982737377853
53.14589542129793, 0.09831794057723331
61.39036404684571, 0.13543257086615182
71.77114844021429, 0.18907059365876813
83.10443804302253, 0.2604476068321968
97.86004879566701, 0.37842548673717974
108.25470081558716, 0.474787954527568
120.33051706363824, 0.6117750589275752
137.33684187482075, 0.8315178977277874
159.0235256736592, 1.1607757635591436
178.89969631248323, 1.546398582028113
196.48048226616822, 1.9792159210313198
219.9783591438606, 2.5845426256650468
248.06873102188862, 3.4661952077656446
281.09412874611775, 4.838106718782141
316.98874419801734, 6.575444385711981
348.97755436188595, 8.415944749644899
378.69371744823553, 10.41822116845265
